ReportingCountry,country_name,Year,Pathogen,Class,Animal,PCU_ANIMALS,NS_a,Tested_a,PR_a,pathogen_name,class_name
MS21,Member State 21,2020,CAMJEJ,TET,poultry,2.961215276,192,340,0.564705882,C. jejuni,tetracyclines
MS21,Member State 21,2020,CAMJEJ,QALL,poultry,5.777469012,305,340,0.897058824,C. jejuni,fluoroquinolones and other quinolones
MS21,Member State 21,2020,CAMJEJ,MAC,poultry,0.264960105,0,340,0,C. jejuni,macrolides
MS5,Member State 5,2020,CAMJEJ,TET,poultry,0.054246766,66,165,0.4,C. jejuni,tetracyclines
MS5,Member State 5,2020,CAMJEJ,QALL,poultry,0.102310209,48,165,0.290909091,C. jejuni,fluoroquinolones and other quinolones
MS5,Member State 5,2020,CAMJEJ,MAC,poultry,0.041824754,0,165,0,C. jejuni,macrolides
MS16,Member State 16,2020,CAMJEJ,TET,poultry,1.741466104,249,346,0.719653179,C. jejuni,tetracyclines
MS16,Member State 16,2020,CAMJEJ,QALL,poultry,0.420273166,298,346,0.861271676,C. jejuni,fluoroquinolones and other quinolones
MS16,Member State 16,2020,CAMJEJ,MAC,poultry,0.152178383,4,346,0.011560694,C. jejuni,macrolides
MS15,Member State 15,2020,CAMJEJ,TET,poultry,0.033627738,59,84,0.702380952,C. jejuni,tetracyclines
MS15,Member State 15,2020,CAMJEJ,QALL,poultry,0.824050145,75,84,0.892857143,C. jejuni,fluoroquinolones and other quinolones
MS15,Member State 15,2020,CAMJEJ,MAC,poultry,0.04215616,1,84,0.011904762,C. jejuni,macrolides
MS24,Member State 24,2020,CAMJEJ,TET,poultry,0.012517084,2,2,1,C. jejuni,tetracyclines
MS24,Member State 24,2020,CAMJEJ,QALL,poultry,4.646276944,2,2,1,C. jejuni,fluoroquinolones and other quinolones
MS24,Member State 24,2020,CAMJEJ,MAC,poultry,0.004856711,0,2,0,C. jejuni,macrolides
MS11,Member State 11,2020,CAMJEJ,TET,poultry,0.445423697,11,47,0.234042553,C. jejuni,tetracyclines
MS11,Member State 11,2020,CAMJEJ,QALL,poultry,0.20848142,47,47,1,C. jejuni,fluoroquinolones and other quinolones
MS11,Member State 11,2020,CAMJEJ,MAC,poultry,0.354252234,0,47,0,C. jejuni,macrolides
MS8,Member State 8,2020,CAMJEJ,TET,poultry,1.201936033,0,2,0,C. jejuni,tetracyclines
MS8,Member State 8,2020,CAMJEJ,QALL,poultry,1.639770679,0,2,0,C. jejuni,fluoroquinolones and other quinolones
MS8,Member State 8,2020,CAMJEJ,MAC,poultry,0.36316019,0,2,0,C. jejuni,macrolides
MS1,Member State 1,2020,CAMJEJ,TET,poultry,0.231904237,96,167,0.574850299,C. jejuni,tetracyclines
MS1,Member State 1,2020,CAMJEJ,QALL,poultry,0.155309333,118,167,0.706586826,C. jejuni,fluoroquinolones and other quinolones
MS1,Member State 1,2020,CAMJEJ,MAC,poultry,0.198023754,0,167,0,C. jejuni,macrolides
MS19,Member State 19,2020,CAMJEJ,TET,poultry,0.004956204,1,88,0.011363636,C. jejuni,tetracyclines
MS19,Member State 19,2020,CAMJEJ,QALL,poultry,0,5,88,0.056818182,C. jejuni,fluoroquinolones and other quinolones
MS19,Member State 19,2020,CAMJEJ,MAC,poultry,0,0,88,0,C. jejuni,macrolides
MS29,Member State 29,2020,CAMJEJ,TET,poultry,4.636378804,267,359,0.743732591,C. jejuni,tetracyclines
MS29,Member State 29,2020,CAMJEJ,QALL,poultry,2.639982982,342,359,0.95264624,C. jejuni,fluoroquinolones and other quinolones
MS29,Member State 29,2020,CAMJEJ,MAC,poultry,0.328997484,0,359,0,C. jejuni,macrolides
MS18,Member State 18,2020,CAMJEJ,TET,poultry,2.101372252,130,147,0.884353741,C. jejuni,tetracyclines
MS18,Member State 18,2020,CAMJEJ,QALL,poultry,3.307730944,137,147,0.931972789,C. jejuni,fluoroquinolones and other quinolones
MS18,Member State 18,2020,CAMJEJ,MAC,poultry,0.312637032,11,147,0.074829932,C. jejuni,macrolides
MS25,Member State 25,2020,CAMJEJ,TET,poultry,1.107362531,189,328,0.576219512,C. jejuni,tetracyclines
MS25,Member State 25,2020,CAMJEJ,QALL,poultry,1.893554004,280,328,0.853658537,C. jejuni,fluoroquinolones and other quinolones
MS25,Member State 25,2020,CAMJEJ,MAC,poultry,0.396220285,7,328,0.021341463,C. jejuni,macrolides
MS3,Member State 3,2020,CAMJEJ,TET,poultry,0.054330778,8,183,0.043715847,C. jejuni,tetracyclines
MS3,Member State 3,2020,CAMJEJ,QALL,poultry,0,37,183,0.202185792,C. jejuni,fluoroquinolones and other quinolones
MS3,Member State 3,2020,CAMJEJ,MAC,poultry,0.005009731,0,183,0,C. jejuni,macrolides
MS30,Member State 30,2020,CAMJEJ,TET,poultry,0.698140797,39,85,0.458823529,C. jejuni,tetracyclines
MS30,Member State 30,2020,CAMJEJ,QALL,poultry,0.068303925,66,85,0.776470588,C. jejuni,fluoroquinolones and other quinolones
MS30,Member State 30,2020,CAMJEJ,MAC,poultry,0,0,85,0,C. jejuni,macrolides
MS6,Member State 6,2020,CAMJEJ,TET,poultry,0.450149341,43,85,0.505882353,C. jejuni,tetracyclines
MS6,Member State 6,2020,CAMJEJ,QALL,poultry,1.01522035,74,85,0.870588235,C. jejuni,fluoroquinolones and other quinolones
MS6,Member State 6,2020,CAMJEJ,MAC,poultry,0.014134085,0,85,0,C. jejuni,macrolides
MS23,Member State 23,2016,SLMSPP,TET,poultry,0.609655589,98,190,0.515789474,Salmonella spp.,tetracyclines
MS23,Member State 23,2016,SLMSPP,QALL,poultry,0.231285626,95,190,0.5,Salmonella spp.,fluoroquinolones and other quinolones
MS23,Member State 23,2016,SLMSPP,CEPH,poultry,0,0,190,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS23,Member State 23,2016,SLMSPP,POL,poultry,0.275858759,0,190,0,Salmonella spp.,polymyxins
MS23,Member State 23,2016,SLMSPP,AMP,poultry,0.508465963,1,190,0.005263158,Salmonella spp.,aminopenicillins
MS14,Member State 14,2016,SLMSPP,TET,poultry,0.887424058,44,123,0.357723577,Salmonella spp.,tetracyclines
MS14,Member State 14,2016,SLMSPP,QALL,poultry,0.264285112,47,123,0.382113821,Salmonella spp.,fluoroquinolones and other quinolones
MS14,Member State 14,2016,SLMSPP,CEPH,poultry,0,0,123,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS14,Member State 14,2016,SLMSPP,POL,poultry,0.24660307,3,123,0.024390244,Salmonella spp.,polymyxins
MS14,Member State 14,2016,SLMSPP,AMP,poultry,3.540696349,31,123,0.25203252,Salmonella spp.,aminopenicillins
MS4,Member State 4,2016,SLMSPP,TET,poultry,5.348303727,24,25,0.96,Salmonella spp.,tetracyclines
MS4,Member State 4,2016,SLMSPP,QALL,poultry,0.71436784,25,25,1,Salmonella spp.,fluoroquinolones and other quinolones
MS4,Member State 4,2016,SLMSPP,CEPH,poultry,0,0,25,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS4,Member State 4,2016,SLMSPP,POL,poultry,2.32598559,0,25,0,Salmonella spp.,polymyxins
MS4,Member State 4,2016,SLMSPP,AMP,poultry,1.267008085,2,25,0.08,Salmonella spp.,aminopenicillins
MS27,Member State 27,2016,SLMSPP,TET,poultry,0.95976355,11,102,0.107843137,Salmonella spp.,tetracyclines
MS27,Member State 27,2016,SLMSPP,QALL,poultry,0.286820415,23,102,0.225490196,Salmonella spp.,fluoroquinolones and other quinolones
MS27,Member State 27,2016,SLMSPP,CEPH,poultry,0,2,102,0.019607843,Salmonella spp.,third- and fourth-generation cephalosporins 
MS27,Member State 27,2016,SLMSPP,POL,poultry,0.285754677,12,102,0.117647059,Salmonella spp.,polymyxins
MS27,Member State 27,2016,SLMSPP,AMP,poultry,1.114005946,23,102,0.225490196,Salmonella spp.,aminopenicillins
MS13,Member State 13,2016,SLMSPP,TET,poultry,1.345359206,24,51,0.470588235,Salmonella spp.,tetracyclines
MS13,Member State 13,2016,SLMSPP,QALL,poultry,0.293831574,13,51,0.254901961,Salmonella spp.,fluoroquinolones and other quinolones
MS13,Member State 13,2016,SLMSPP,CEPH,poultry,0,0,51,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS13,Member State 13,2016,SLMSPP,POL,poultry,1.580113722,7,51,0.137254902,Salmonella spp.,polymyxins
MS13,Member State 13,2016,SLMSPP,AMP,poultry,4.827802137,18,51,0.352941176,Salmonella spp.,aminopenicillins
MS9,Member State 9,2016,SLMSPP,TET,poultry,0.449428658,16,20,0.8,Salmonella spp.,tetracyclines
MS9,Member State 9,2016,SLMSPP,QALL,poultry,0.00044297,0,20,0,Salmonella spp.,fluoroquinolones and other quinolones
MS9,Member State 9,2016,SLMSPP,CEPH,poultry,0,0,20,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS9,Member State 9,2016,SLMSPP,POL,poultry,0.031900283,0,20,0,Salmonella spp.,polymyxins
MS9,Member State 9,2016,SLMSPP,AMP,poultry,0.038942019,1,20,0.05,Salmonella spp.,aminopenicillins
MS26,Member State 26,2016,SLMSPP,TET,poultry,4.46166832,0,27,0,Salmonella spp.,tetracyclines
MS26,Member State 26,2016,SLMSPP,QALL,poultry,6.269832728,17,27,0.62962963,Salmonella spp.,fluoroquinolones and other quinolones
MS26,Member State 26,2016,SLMSPP,CEPH,poultry,0,0,27,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS26,Member State 26,2016,SLMSPP,POL,poultry,0.43141272,0,27,0,Salmonella spp.,polymyxins
MS26,Member State 26,2016,SLMSPP,AMP,poultry,1.443935226,0,27,0,Salmonella spp.,aminopenicillins
MS20,Member State 20,2016,SLMSPP,TET,poultry,2.590613045,125,340,0.367647059,Salmonella spp.,tetracyclines
MS20,Member State 20,2016,SLMSPP,QALL,poultry,4.765215495,199,340,0.585294118,Salmonella spp.,fluoroquinolones and other quinolones
MS20,Member State 20,2016,SLMSPP,CEPH,poultry,0,2,340,0.005882353,Salmonella spp.,third- and fourth-generation cephalosporins 
MS20,Member State 20,2016,SLMSPP,POL,poultry,1.413765959,2,340,0.005882353,Salmonella spp.,polymyxins
MS20,Member State 20,2016,SLMSPP,AMP,poultry,3.034788302,140,340,0.411764706,Salmonella spp.,aminopenicillins
MS12,Member State 12,2016,SLMSPP,TET,poultry,0.567984034,8,60,0.133333333,Salmonella spp.,tetracyclines
MS12,Member State 12,2016,SLMSPP,QALL,poultry,0.187691979,8,60,0.133333333,Salmonella spp.,fluoroquinolones and other quinolones
MS12,Member State 12,2016,SLMSPP,CEPH,poultry,0,0,60,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS12,Member State 12,2016,SLMSPP,POL,poultry,0.862142024,0,60,0,Salmonella spp.,polymyxins
MS12,Member State 12,2016,SLMSPP,AMP,poultry,0.438846709,9,60,0.15,Salmonella spp.,aminopenicillins
MS7,Member State 7,2016,SLMSPP,TET,poultry,1.83597448,21,158,0.132911392,Salmonella spp.,tetracyclines
MS7,Member State 7,2016,SLMSPP,QALL,poultry,0.532615122,113,158,0.715189873,Salmonella spp.,fluoroquinolones and other quinolones
MS7,Member State 7,2016,SLMSPP,CEPH,poultry,0,0,158,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS7,Member State 7,2016,SLMSPP,POL,poultry,1.082215771,0,158,0,Salmonella spp.,polymyxins
MS7,Member State 7,2016,SLMSPP,AMP,poultry,3.32827621,4,158,0.025316456,Salmonella spp.,aminopenicillins
MS21,Member State 21,2016,SLMSPP,TET,poultry,5.771985217,265,340,0.779411765,Salmonella spp.,tetracyclines
MS21,Member State 21,2016,SLMSPP,QALL,poultry,3.949613847,299,340,0.879411765,Salmonella spp.,fluoroquinolones and other quinolones
MS21,Member State 21,2016,SLMSPP,CEPH,poultry,0,4,340,0.011764706,Salmonella spp.,third- and fourth-generation cephalosporins 
MS21,Member State 21,2016,SLMSPP,POL,poultry,1.400123982,0,340,0,Salmonella spp.,polymyxins
MS21,Member State 21,2016,SLMSPP,AMP,poultry,2.973185038,59,340,0.173529412,Salmonella spp.,aminopenicillins
MS5,Member State 5,2016,SLMSPP,TET,poultry,0.079255812,3,14,0.214285714,Salmonella spp.,tetracyclines
MS5,Member State 5,2016,SLMSPP,QALL,poultry,0.196108548,0,14,0,Salmonella spp.,fluoroquinolones and other quinolones
MS5,Member State 5,2016,SLMSPP,CEPH,poultry,0,0,14,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS5,Member State 5,2016,SLMSPP,POL,poultry,0.038908976,0,14,0,Salmonella spp.,polymyxins
MS5,Member State 5,2016,SLMSPP,AMP,poultry,2.640717762,0,14,0,Salmonella spp.,aminopenicillins
MS16,Member State 16,2016,SLMSPP,TET,poultry,2.979295595,16,33,0.484848485,Salmonella spp.,tetracyclines
MS16,Member State 16,2016,SLMSPP,QALL,poultry,1.649750071,13,33,0.393939394,Salmonella spp.,fluoroquinolones and other quinolones
MS16,Member State 16,2016,SLMSPP,CEPH,poultry,0,0,33,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS16,Member State 16,2016,SLMSPP,POL,poultry,1.849239254,3,33,0.090909091,Salmonella spp.,polymyxins
MS16,Member State 16,2016,SLMSPP,AMP,poultry,4.997941414,16,33,0.484848485,Salmonella spp.,aminopenicillins
MS29,Member State 29,2016,SLMSPP,TET,poultry,2.562431298,31,101,0.306930693,Salmonella spp.,tetracyclines
MS29,Member State 29,2016,SLMSPP,QALL,poultry,2.031167295,69,101,0.683168317,Salmonella spp.,fluoroquinolones and other quinolones
MS29,Member State 29,2016,SLMSPP,CEPH,poultry,0,0,101,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS29,Member State 29,2016,SLMSPP,POL,poultry,1.41339786,8,101,0.079207921,Salmonella spp.,polymyxins
MS29,Member State 29,2016,SLMSPP,AMP,poultry,2.764651474,21,101,0.207920792,Salmonella spp.,aminopenicillins
MS18,Member State 18,2016,SLMSPP,TET,poultry,2.872241762,14,53,0.264150943,Salmonella spp.,tetracyclines
MS18,Member State 18,2016,SLMSPP,QALL,poultry,2.597036168,8,53,0.150943396,Salmonella spp.,fluoroquinolones and other quinolones
MS18,Member State 18,2016,SLMSPP,CEPH,poultry,0,1,53,0.018867925,Salmonella spp.,third- and fourth-generation cephalosporins 
MS18,Member State 18,2016,SLMSPP,POL,poultry,2.950544663,0,53,0,Salmonella spp.,polymyxins
MS18,Member State 18,2016,SLMSPP,AMP,poultry,4.877806564,11,53,0.20754717,Salmonella spp.,aminopenicillins
MS25,Member State 25,2016,SLMSPP,TET,poultry,2.492180671,66,171,0.385964912,Salmonella spp.,tetracyclines
MS25,Member State 25,2016,SLMSPP,QALL,poultry,1.14268088,101,171,0.590643275,Salmonella spp.,fluoroquinolones and other quinolones
MS25,Member State 25,2016,SLMSPP,CEPH,poultry,0,0,171,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS25,Member State 25,2016,SLMSPP,POL,poultry,2.752815444,9,171,0.052631579,Salmonella spp.,polymyxins
MS25,Member State 25,2016,SLMSPP,AMP,poultry,2.357770187,54,171,0.315789474,Salmonella spp.,aminopenicillins
MS30,Member State 30,2016,SLMSPP,TET,poultry,0.191132719,77,94,0.819148936,Salmonella spp.,tetracyclines
MS30,Member State 30,2016,SLMSPP,QALL,poultry,0.69750702,82,94,0.872340426,Salmonella spp.,fluoroquinolones and other quinolones
MS30,Member State 30,2016,SLMSPP,CEPH,poultry,0,0,94,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS30,Member State 30,2016,SLMSPP,POL,poultry,0.03415492,0,94,0,Salmonella spp.,polymyxins
MS30,Member State 30,2016,SLMSPP,AMP,poultry,2.230369261,18,94,0.191489362,Salmonella spp.,aminopenicillins
MS6,Member State 6,2016,SLMSPP,TET,poultry,0.447199468,23,53,0.433962264,Salmonella spp.,tetracyclines
MS6,Member State 6,2016,SLMSPP,QALL,poultry,0.941152399,45,53,0.849056604,Salmonella spp.,fluoroquinolones and other quinolones
MS6,Member State 6,2016,SLMSPP,CEPH,poultry,0,1,53,0.018867925,Salmonella spp.,third- and fourth-generation cephalosporins 
MS6,Member State 6,2016,SLMSPP,POL,poultry,0.451702721,0,53,0,Salmonella spp.,polymyxins
MS6,Member State 6,2016,SLMSPP,AMP,poultry,0.491976367,20,53,0.377358491,Salmonella spp.,aminopenicillins
MS23,Member State 23,2018,SLMSPP,TET,poultry,0.523450128,123,185,0.664864865,Salmonella spp.,tetracyclines
MS23,Member State 23,2018,SLMSPP,QALL,poultry,0.155124172,123,185,0.664864865,Salmonella spp.,fluoroquinolones and other quinolones
MS23,Member State 23,2018,SLMSPP,POL,poultry,0.294883832,9,185,0.048648649,Salmonella spp.,polymyxins
MS23,Member State 23,2018,SLMSPP,AMP,poultry,0.545880927,15,185,0.081081081,Salmonella spp.,aminopenicillins
MS14,Member State 14,2018,SLMSPP,TET,poultry,0.848028371,89,185,0.481081081,Salmonella spp.,tetracyclines
MS14,Member State 14,2018,SLMSPP,QALL,poultry,0.147900339,75,185,0.405405405,Salmonella spp.,fluoroquinolones and other quinolones
MS14,Member State 14,2018,SLMSPP,POL,poultry,0.491273256,7,185,0.037837838,Salmonella spp.,polymyxins
MS14,Member State 14,2018,SLMSPP,AMP,poultry,2.547179994,76,185,0.410810811,Salmonella spp.,aminopenicillins
MS4,Member State 4,2018,SLMSPP,TET,poultry,6.756717546,38,40,0.95,Salmonella spp.,tetracyclines
MS4,Member State 4,2018,SLMSPP,QALL,poultry,3.61422454,37,40,0.925,Salmonella spp.,fluoroquinolones and other quinolones
MS4,Member State 4,2018,SLMSPP,POL,poultry,3.419954803,3,40,0.075,Salmonella spp.,polymyxins
MS4,Member State 4,2018,SLMSPP,AMP,poultry,3.119550391,13,40,0.325,Salmonella spp.,aminopenicillins
MS27,Member State 27,2018,SLMSPP,TET,poultry,0.502227109,11,126,0.087301587,Salmonella spp.,tetracyclines
MS27,Member State 27,2018,SLMSPP,QALL,poultry,0.306397671,41,126,0.325396825,Salmonella spp.,fluoroquinolones and other quinolones
MS27,Member State 27,2018,SLMSPP,POL,poultry,0.223210758,12,126,0.095238095,Salmonella spp.,polymyxins
MS27,Member State 27,2018,SLMSPP,AMP,poultry,1.076302399,4,126,0.031746032,Salmonella spp.,aminopenicillins
MS13,Member State 13,2018,SLMSPP,TET,poultry,1.131768738,14,37,0.378378378,Salmonella spp.,tetracyclines
MS13,Member State 13,2018,SLMSPP,QALL,poultry,0.499104358,13,37,0.351351351,Salmonella spp.,fluoroquinolones and other quinolones
MS13,Member State 13,2018,SLMSPP,POL,poultry,1.429239431,2,37,0.054054054,Salmonella spp.,polymyxins
MS13,Member State 13,2018,SLMSPP,AMP,poultry,2.240902056,7,37,0.189189189,Salmonella spp.,aminopenicillins
MS9,Member State 9,2018,SLMSPP,TET,poultry,0.174873772,20,31,0.64516129,Salmonella spp.,tetracyclines
MS9,Member State 9,2018,SLMSPP,QALL,poultry,0,0,31,0,Salmonella spp.,fluoroquinolones and other quinolones
MS9,Member State 9,2018,SLMSPP,POL,poultry,0,0,31,0,Salmonella spp.,polymyxins
MS9,Member State 9,2018,SLMSPP,AMP,poultry,0.050618482,7,31,0.225806452,Salmonella spp.,aminopenicillins
MS26,Member State 26,2018,SLMSPP,TET,poultry,4.011120466,9,24,0.375,Salmonella spp.,tetracyclines
MS26,Member State 26,2018,SLMSPP,QALL,poultry,2.083645353,18,24,0.75,Salmonella spp.,fluoroquinolones and other quinolones
MS26,Member State 26,2018,SLMSPP,POL,poultry,0.463725285,0,24,0,Salmonella spp.,polymyxins
MS26,Member State 26,2018,SLMSPP,AMP,poultry,2.976797816,0,24,0,Salmonella spp.,aminopenicillins
MS20,Member State 20,2018,SLMSPP,TET,poultry,2.008922117,115,340,0.338235294,Salmonella spp.,tetracyclines
MS20,Member State 20,2018,SLMSPP,QALL,poultry,2.72945494,177,340,0.520588235,Salmonella spp.,fluoroquinolones and other quinolones
MS20,Member State 20,2018,SLMSPP,POL,poultry,0.692323766,13,340,0.038235294,Salmonella spp.,polymyxins
MS20,Member State 20,2018,SLMSPP,AMP,poultry,2.00318318,65,340,0.191176471,Salmonella spp.,aminopenicillins
MS12,Member State 12,2018,SLMSPP,TET,poultry,0.947420275,48,318,0.150943396,Salmonella spp.,tetracyclines
MS12,Member State 12,2018,SLMSPP,QALL,poultry,0.088136111,12,318,0.037735849,Salmonella spp.,fluoroquinolones and other quinolones
MS12,Member State 12,2018,SLMSPP,POL,poultry,0.573992026,8,318,0.025157233,Salmonella spp.,polymyxins
MS12,Member State 12,2018,SLMSPP,AMP,poultry,0.326227384,41,318,0.128930818,Salmonella spp.,aminopenicillins
MS7,Member State 7,2018,SLMSPP,TET,poultry,1.853683981,19,95,0.2,Salmonella spp.,tetracyclines
MS7,Member State 7,2018,SLMSPP,QALL,poultry,0.564572322,82,95,0.863157895,Salmonella spp.,fluoroquinolones and other quinolones
MS7,Member State 7,2018,SLMSPP,POL,poultry,1.220172259,0,95,0,Salmonella spp.,polymyxins
MS7,Member State 7,2018,SLMSPP,AMP,poultry,1.863438267,17,95,0.178947368,Salmonella spp.,aminopenicillins
MS21,Member State 21,2018,SLMSPP,TET,poultry,3.804189592,198,340,0.582352941,Salmonella spp.,tetracyclines
MS21,Member State 21,2018,SLMSPP,QALL,poultry,5.289663692,313,340,0.920588235,Salmonella spp.,fluoroquinolones and other quinolones
MS21,Member State 21,2018,SLMSPP,POL,poultry,1.423232735,1,340,0.002941176,Salmonella spp.,polymyxins
MS21,Member State 21,2018,SLMSPP,AMP,poultry,3.029603636,127,340,0.373529412,Salmonella spp.,aminopenicillins
MS5,Member State 5,2018,SLMSPP,TET,poultry,0.117872612,2,38,0.052631579,Salmonella spp.,tetracyclines
MS5,Member State 5,2018,SLMSPP,QALL,poultry,0.095617758,1,38,0.026315789,Salmonella spp.,fluoroquinolones and other quinolones
MS5,Member State 5,2018,SLMSPP,POL,poultry,0.004584345,0,38,0,Salmonella spp.,polymyxins
MS5,Member State 5,2018,SLMSPP,AMP,poultry,2.301256476,2,38,0.052631579,Salmonella spp.,aminopenicillins
MS16,Member State 16,2018,SLMSPP,TET,poultry,4.23895058,100,170,0.588235294,Salmonella spp.,tetracyclines
MS16,Member State 16,2018,SLMSPP,QALL,poultry,1.088806625,97,170,0.570588235,Salmonella spp.,fluoroquinolones and other quinolones
MS16,Member State 16,2018,SLMSPP,POL,poultry,0.724919431,0,170,0,Salmonella spp.,polymyxins
MS16,Member State 16,2018,SLMSPP,AMP,poultry,3.794868968,85,170,0.5,Salmonella spp.,aminopenicillins
MS8,Member State 8,2018,SLMSPP,TET,poultry,0.337188627,8,65,0.123076923,Salmonella spp.,tetracyclines
MS8,Member State 8,2018,SLMSPP,QALL,poultry,2.775115467,31,65,0.476923077,Salmonella spp.,fluoroquinolones and other quinolones
MS8,Member State 8,2018,SLMSPP,POL,poultry,0,2,65,0.030769231,Salmonella spp.,polymyxins
MS8,Member State 8,2018,SLMSPP,AMP,poultry,0.341645192,36,65,0.553846154,Salmonella spp.,aminopenicillins
MS29,Member State 29,2018,SLMSPP,TET,poultry,6.360830707,67,115,0.582608696,Salmonella spp.,tetracyclines
MS29,Member State 29,2018,SLMSPP,QALL,poultry,2.808037034,91,115,0.791304348,Salmonella spp.,fluoroquinolones and other quinolones
MS29,Member State 29,2018,SLMSPP,POL,poultry,0.879388865,1,115,0.008695652,Salmonella spp.,polymyxins
MS29,Member State 29,2018,SLMSPP,AMP,poultry,7.563766808,23,115,0.2,Salmonella spp.,aminopenicillins
