ReportingCountry,country_name,Year,Pathogen,Class,DID_TOTAL,NS,Tested,PR_h,pathogen_name,class_name
MS1,Member State 1,2014,ESCCOL,QALL,0.672743284,1077,7126,0.151136683,E. coli,fluoroquinolones and other quinolones
MS1,Member State 1,2014,CAMJEJ,QALL,0.935565376,1771,3033,0.58391032,C. jejuni,fluoroquinolones and other quinolones
MS1,Member State 1,2014,CAMCOL,QALL,0.708707023,143,203,0.704433498,C. coli,fluoroquinolones and other quinolones
MS1,Member State 1,2014,SLMSPP,QALL,0.756915971,61,714,0.085434174,Salmonella spp.,fluoroquinolones and other quinolones
MS19,Member State 19,2014,ESCCOL,QALL,0.669487418,397,3415,0.11625183,E. coli,fluoroquinolones and other quinolones
MS19,Member State 19,2014,CAMJEJ,QALL,0.511943837,42,147,0.285714286,C. jejuni,fluoroquinolones and other quinolones
MS19,Member State 19,2014,CAMCOL,QALL,0.607730983,4,6,0.666666667,C. coli,fluoroquinolones and other quinolones
MS19,Member State 19,2014,SLMSPP,QALL,0.705349848,37,344,0.10755814,Salmonella spp.,fluoroquinolones and other quinolones
MS29,Member State 29,2014,ESCCOL,QALL,1.411127256,308,1057,0.291390728,E. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2014,ESCCOL,QALL,2.302275917,1698,5027,0.33777601,E. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2014,CAMJEJ,QALL,1.999117288,95,96,0.989583333,C. jejuni,fluoroquinolones and other quinolones
MS18,Member State 18,2014,CAMCOL,QALL,1.932512202,30,33,0.909090909,C. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2014,SLMSPP,QALL,1.892483735,20,142,0.14084507,Salmonella spp.,fluoroquinolones and other quinolones
MS25,Member State 25,2014,ESCCOL,QALL,4.00420748,113,307,0.368078176,E. coli,fluoroquinolones and other quinolones
MS25,Member State 25,2014,CAMJEJ,QALL,2.525869375,6,16,0.375,C. jejuni,fluoroquinolones and other quinolones
MS25,Member State 25,2014,CAMCOL,QALL,4.058572411,2,7,0.285714286,C. coli,fluoroquinolones and other quinolones
MS25,Member State 25,2014,SLMSPP,QALL,2.91247862,40,216,0.185185185,Salmonella spp.,fluoroquinolones and other quinolones
MS3,Member State 3,2014,ESCCOL,QALL,0.879081922,595,5142,0.11571373,E. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2014,ESCCOL,QALL,1.719043752,296,1216,0.243421053,E. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2014,CAMJEJ,QALL,1.470656291,686,1028,0.667315175,C. jejuni,fluoroquinolones and other quinolones
MS30,Member State 30,2014,CAMCOL,QALL,1.248640413,74,87,0.850574713,C. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2014,SLMSPP,QALL,1.410640097,55,589,0.093378608,Salmonella spp.,fluoroquinolones and other quinolones
MS6,Member State 6,2014,ESCCOL,QALL,0.652990231,381,887,0.429537768,E. coli,fluoroquinolones and other quinolones
MS6,Member State 6,2014,CAMJEJ,QALL,0.821415341,614,1211,0.507018993,C. jejuni,fluoroquinolones and other quinolones
MS6,Member State 6,2014,CAMCOL,QALL,0.87136089,38,70,0.542857143,C. coli,fluoroquinolones and other quinolones
MS6,Member State 6,2014,SLMSPP,QALL,0.527782656,5,427,0.011709602,Salmonella spp.,fluoroquinolones and other quinolones
MS14,Member State 14,2015,ESCCOL,QALL,4.013037362,689,2565,0.268615984,E. coli,fluoroquinolones and other quinolones
MS14,Member State 14,2015,SLMSPP,QALL,2.977174194,194,1000,0.194,Salmonella spp.,fluoroquinolones and other quinolones
MS22,Member State 22,2015,ESCCOL,QALL,3.690305111,74,204,0.362745098,E. coli,fluoroquinolones and other quinolones
MS4,Member State 4,2015,ESCCOL,QALL,4.535521156,63,123,0.512195122,E. coli,fluoroquinolones and other quinolones
MS4,Member State 4,2015,CAMJEJ,QALL,5.037040812,21,31,0.677419355,C. jejuni,fluoroquinolones and other quinolones
MS4,Member State 4,2015,CAMCOL,QALL,6.772143404,10,10,1,C. coli,fluoroquinolones and other quinolones
MS13,Member State 13,2015,ESCCOL,QALL,1.507958537,1777,9019,0.197028495,E. coli,fluoroquinolones and other quinolones
MS13,Member State 13,2015,SLMSPP,QALL,1.599826085,181,1777,0.101857062,Salmonella spp.,fluoroquinolones and other quinolones
MS9,Member State 9,2015,ESCCOL,QALL,0.741183954,646,4570,0.141356674,E. coli,fluoroquinolones and other quinolones
MS9,Member State 9,2015,CAMJEJ,QALL,0.716343041,58,145,0.4,C. jejuni,fluoroquinolones and other quinolones
MS9,Member State 9,2015,CAMCOL,QALL,0.756154792,1,6,0.166666667,C. coli,fluoroquinolones and other quinolones
MS9,Member State 9,2015,SLMSPP,QALL,0.630151727,14,275,0.050909091,Salmonella spp.,fluoroquinolones and other quinolones
MS10,Member State 10,2015,ESCCOL,QALL,1.009933787,46,256,0.1796875,E. coli,fluoroquinolones and other quinolones
MS10,Member State 10,2015,CAMJEJ,QALL,0.847284422,162,196,0.826530612,C. jejuni,fluoroquinolones and other quinolones
MS10,Member State 10,2015,CAMCOL,QALL,1.005216172,15,22,0.681818182,C. coli,fluoroquinolones and other quinolones
MS10,Member State 10,2015,SLMSPP,QALL,0.988131513,9,73,0.123287671,Salmonella spp.,fluoroquinolones and other quinolones
MS26,Member State 26,2015,ESCCOL,QALL,2.570339504,382,1191,0.320738875,E. coli,fluoroquinolones and other quinolones
MS26,Member State 26,2015,SLMSPP,QALL,3.219399421,23,515,0.044660194,Salmonella spp.,fluoroquinolones and other quinolones
MS17,Member State 17,2015,ESCCOL,QALL,1.049619053,538,4404,0.122161671,E. coli,fluoroquinolones and other quinolones
MS17,Member State 17,2015,CAMJEJ,QALL,0.788279001,1766,2810,0.628469751,C. jejuni,fluoroquinolones and other quinolones
MS17,Member State 17,2015,CAMCOL,QALL,0.904002751,230,277,0.83032491,C. coli,fluoroquinolones and other quinolones
MS17,Member State 17,2015,SLMSPP,QALL,1.041305706,29,313,0.092651757,Salmonella spp.,fluoroquinolones and other quinolones
MS12,Member State 12,2015,ESCCOL,QALL,1.962796456,2269,10998,0.206310238,E. coli,fluoroquinolones and other quinolones
MS12,Member State 12,2015,CAMJEJ,QALL,1.869510375,2569,4627,0.555219365,C. jejuni,fluoroquinolones and other quinolones
MS12,Member State 12,2015,CAMCOL,QALL,1.609553237,558,870,0.64137931,C. coli,fluoroquinolones and other quinolones
MS12,Member State 12,2015,SLMSPP,QALL,2.58642981,162,724,0.223756906,Salmonella spp.,fluoroquinolones and other quinolones
MS7,Member State 7,2015,ESCCOL,QALL,1.875349896,254,1038,0.244701349,E. coli,fluoroquinolones and other quinolones
MS21,Member State 21,2015,ESCCOL,QALL,2.572737979,581,2021,0.287481445,E. coli,fluoroquinolones and other quinolones
MS21,Member State 21,2015,SLMSPP,QALL,3.781348539,291,791,0.367888748,Salmonella spp.,fluoroquinolones and other quinolones
MS5,Member State 5,2015,ESCCOL,QALL,0.946293285,634,2631,0.240973014,E. coli,fluoroquinolones and other quinolones
MS5,Member State 5,2015,SLMSPP,QALL,1.466076569,41,198,0.207070707,Salmonella spp.,fluoroquinolones and other quinolones
MS16,Member State 16,2015,ESCCOL,QALL,3.827617584,2558,5590,0.457602862,E. coli,fluoroquinolones and other quinolones
MS16,Member State 16,2015,CAMJEJ,QALL,3.054585884,38,53,0.716981132,C. jejuni,fluoroquinolones and other quinolones
MS16,Member State 16,2015,CAMCOL,QALL,4.169981216,14,14,1,C. coli,fluoroquinolones and other quinolones
MS16,Member State 16,2015,SLMSPP,QALL,4.916442929,19,71,0.267605634,Salmonella spp.,fluoroquinolones and other quinolones
MS15,Member State 15,2015,ESCCOL,QALL,1.008782113,141,583,0.241852487,E. coli,fluoroquinolones and other quinolones
MS15,Member State 15,2015,CAMJEJ,QALL,0.961528576,230,267,0.861423221,C. jejuni,fluoroquinolones and other quinolones
MS15,Member State 15,2015,CAMCOL,QALL,1.264792144,17,19,0.894736842,C. coli,fluoroquinolones and other quinolones
MS15,Member State 15,2015,SLMSPP,QALL,0.814153121,87,678,0.128318584,Salmonella spp.,fluoroquinolones and other quinolones
MS24,Member State 24,2015,ESCCOL,QALL,2.50065903,87,347,0.250720461,E. coli,fluoroquinolones and other quinolones
MS24,Member State 24,2015,CAMJEJ,QALL,2.375344607,142,224,0.633928571,C. jejuni,fluoroquinolones and other quinolones
MS24,Member State 24,2015,CAMCOL,QALL,3.070457065,20,22,0.909090909,C. coli,fluoroquinolones and other quinolones
MS24,Member State 24,2015,SLMSPP,QALL,1.824981934,16,106,0.150943396,Salmonella spp.,fluoroquinolones and other quinolones
MS11,Member State 11,2015,ESCCOL,QALL,0.961797762,61,194,0.31443299,E. coli,fluoroquinolones and other quinolones
MS11,Member State 11,2015,SLMSPP,QALL,1.249010387,0,7,0,Salmonella spp.,fluoroquinolones and other quinolones
MS8,Member State 8,2015,ESCCOL,QALL,2.585809406,79,238,0.331932773,E. coli,fluoroquinolones and other quinolones
MS8,Member State 8,2015,CAMJEJ,QALL,3.364201962,122,194,0.628865979,C. jejuni,fluoroquinolones and other quinolones
MS8,Member State 8,2015,CAMCOL,QALL,2.941995499,28,57,0.49122807,C. coli,fluoroquinolones and other quinolones
MS8,Member State 8,2015,SLMSPP,QALL,2.763610153,29,140,0.207142857,Salmonella spp.,fluoroquinolones and other quinolones
MS1,Member State 1,2015,ESCCOL,QALL,1.176756532,1004,7074,0.141928188,E. coli,fluoroquinolones and other quinolones
MS1,Member State 1,2015,CAMJEJ,QALL,0.566021391,1514,2479,0.610730133,C. jejuni,fluoroquinolones and other quinolones
MS1,Member State 1,2015,CAMCOL,QALL,1.431939025,92,145,0.634482759,C. coli,fluoroquinolones and other quinolones
MS1,Member State 1,2015,SLMSPP,QALL,0.913072338,111,787,0.141041931,Salmonella spp.,fluoroquinolones and other quinolones
MS19,Member State 19,2015,ESCCOL,QALL,0.441303905,381,3298,0.11552456,E. coli,fluoroquinolones and other quinolones
MS19,Member State 19,2015,CAMJEJ,QALL,0.407997373,34,106,0.320754717,C. jejuni,fluoroquinolones and other quinolones
MS19,Member State 19,2015,CAMCOL,QALL,0.411252733,1,2,0.5,C. coli,fluoroquinolones and other quinolones
MS19,Member State 19,2015,SLMSPP,QALL,0.595574029,19,350,0.054285714,Salmonella spp.,fluoroquinolones and other quinolones
MS29,Member State 29,2015,ESCCOL,QALL,1.904421447,467,1571,0.29726289,E. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2015,ESCCOL,QALL,1.888064671,1607,5371,0.299199404,E. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2015,CAMJEJ,QALL,2.754587099,145,150,0.966666667,C. jejuni,fluoroquinolones and other quinolones
MS18,Member State 18,2015,CAMCOL,QALL,2.288304296,43,43,1,C. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2015,SLMSPP,QALL,1.916960982,18,141,0.127659574,Salmonella spp.,fluoroquinolones and other quinolones
MS25,Member State 25,2015,ESCCOL,QALL,4.617173287,108,371,0.291105121,E. coli,fluoroquinolones and other quinolones
MS25,Member State 25,2015,CAMJEJ,QALL,4.096404754,17,23,0.739130435,C. jejuni,fluoroquinolones and other quinolones
MS25,Member State 25,2015,CAMCOL,QALL,2.70561828,12,17,0.705882353,C. coli,fluoroquinolones and other quinolones
MS25,Member State 25,2015,SLMSPP,QALL,4.170694442,26,177,0.146892655,Salmonella spp.,fluoroquinolones and other quinolones
MS3,Member State 3,2015,ESCCOL,QALL,1.113222291,786,5525,0.142262443,E. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2015,ESCCOL,QALL,1.317017132,330,1325,0.249056604,E. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2015,CAMJEJ,QALL,1.217275702,635,1005,0.631840796,C. jejuni,fluoroquinolones and other quinolones
MS30,Member State 30,2015,CAMCOL,QALL,1.625201212,68,94,0.723404255,C. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2015,SLMSPP,QALL,1.899407411,81,390,0.207692308,Salmonella spp.,fluoroquinolones and other quinolones
MS6,Member State 6,2015,ESCCOL,QALL,2.467086306,383,894,0.428411633,E. coli,fluoroquinolones and other quinolones
MS6,Member State 6,2015,CAMJEJ,QALL,2.966514664,339,638,0.531347962,C. jejuni,fluoroquinolones and other quinolones
MS6,Member State 6,2015,CAMCOL,QALL,3.945778718,26,52,0.5,C. coli,fluoroquinolones and other quinolones
MS6,Member State 6,2015,SLMSPP,QALL,2.575600329,5,385,0.012987013,Salmonella spp.,fluoroquinolones and other quinolones
MS14,Member State 14,2016,ESCCOL,QALL,2.415191764,946,3854,0.245459263,E. coli,fluoroquinolones and other quinolones
MS14,Member State 14,2016,SLMSPP,QALL,2.26421269,165,982,0.16802444,Salmonella spp.,fluoroquinolones and other quinolones
MS22,Member State 22,2016,ESCCOL,QALL,2.336665779,104,237,0.438818565,E. coli,fluoroquinolones and other quinolones
MS4,Member State 4,2016,ESCCOL,QALL,5.294203531,74,149,0.496644295,E. coli,fluoroquinolones and other quinolones
MS4,Member State 4,2016,CAMJEJ,QALL,7.939224117,32,38,0.842105263,C. jejuni,fluoroquinolones and other quinolones
MS4,Member State 4,2016,CAMCOL,QALL,6.604860064,7,7,1,C. coli,fluoroquinolones and other quinolones
MS13,Member State 13,2016,ESCCOL,QALL,1.044125586,3449,17196,0.2005699,E. coli,fluoroquinolones and other quinolones
MS13,Member State 13,2016,SLMSPP,QALL,1.55836156,237,2008,0.118027888,Salmonella spp.,fluoroquinolones and other quinolones
MS9,Member State 9,2016,ESCCOL,QALL,0.551982819,706,4827,0.146260617,E. coli,fluoroquinolones and other quinolones
MS9,Member State 9,2016,CAMJEJ,QALL,0.438362247,93,294,0.316326531,C. jejuni,fluoroquinolones and other quinolones
MS9,Member State 9,2016,SLMSPP,QALL,0.544913563,11,336,0.032738095,Salmonella spp.,fluoroquinolones and other quinolones
MS10,Member State 10,2016,ESCCOL,QALL,0.792105862,107,699,0.153075823,E. coli,fluoroquinolones and other quinolones
MS10,Member State 10,2016,CAMJEJ,QALL,0.97293494,184,200,0.92,C. jejuni,fluoroquinolones and other quinolones
MS10,Member State 10,2016,CAMCOL,QALL,1.155716131,17,20,0.85,C. coli,fluoroquinolones and other quinolones
MS10,Member State 10,2016,SLMSPP,QALL,1.215849416,74,203,0.36453202,Salmonella spp.,fluoroquinolones and other quinolones
MS26,Member State 26,2016,ESCCOL,QALL,3.120888994,447,1304,0.342791411,E. coli,fluoroquinolones and other quinolones
MS26,Member State 26,2016,SLMSPP,QALL,2.401542625,20,251,0.079681275,Salmonella spp.,fluoroquinolones and other quinolones
MS20,Member State 20,2016,ESCCOL,QALL,3.584182472,2241,6797,0.329704281,E. coli,fluoroquinolones and other quinolones
MS20,Member State 20,2016,CAMJEJ,QALL,2.589522476,232,270,0.859259259,C. jejuni,fluoroquinolones and other quinolones
MS20,Member State 20,2016,CAMCOL,QALL,3.756151807,37,39,0.948717949,C. coli,fluoroquinolones and other quinolones
MS20,Member State 20,2016,SLMSPP,QALL,3.132361862,301,1418,0.212270804,Salmonella spp.,fluoroquinolones and other quinolones
MS17,Member State 17,2016,ESCCOL,QALL,0.913261952,583,4808,0.12125624,E. coli,fluoroquinolones and other quinolones
MS17,Member State 17,2016,CAMJEJ,QALL,1.128740909,1775,2923,0.607252822,C. jejuni,fluoroquinolones and other quinolones
MS17,Member State 17,2016,CAMCOL,QALL,1.069851175,214,272,0.786764706,C. coli,fluoroquinolones and other quinolones
MS17,Member State 17,2016,SLMSPP,QALL,0.666277943,83,240,0.345833333,Salmonella spp.,fluoroquinolones and other quinolones
MS12,Member State 12,2016,ESCCOL,QALL,1.144889448,2191,11251,0.194738245,E. coli,fluoroquinolones and other quinolones
MS12,Member State 12,2016,CAMJEJ,QALL,2.657364552,3080,5616,0.548433048,C. jejuni,fluoroquinolones and other quinolones
MS12,Member State 12,2016,CAMCOL,QALL,1.798343948,572,882,0.648526077,C. coli,fluoroquinolones and other quinolones
MS12,Member State 12,2016,SLMSPP,QALL,2.291463747,86,852,0.100938967,Salmonella spp.,fluoroquinolones and other quinolones
MS7,Member State 7,2016,ESCCOL,QALL,2.285790902,318,1041,0.305475504,E. coli,fluoroquinolones and other quinolones
MS21,Member State 21,2016,ESCCOL,QALL,2.54749225,553,1986,0.278449144,E. coli,fluoroquinolones and other quinolones
MS21,Member State 21,2016,SLMSPP,QALL,1.971284793,34,419,0.081145585,Salmonella spp.,fluoroquinolones and other quinolones
MS5,Member State 5,2016,ESCCOL,QALL,0.725109877,714,2990,0.238795987,E. coli,fluoroquinolones and other quinolones
MS5,Member State 5,2016,SLMSPP,QALL,0.591141408,53,214,0.247663551,Salmonella spp.,fluoroquinolones and other quinolones
MS16,Member State 16,2016,ESCCOL,QALL,5.029626106,2661,5950,0.447226891,E. coli,fluoroquinolones and other quinolones
MS16,Member State 16,2016,CAMJEJ,QALL,3.571763476,68,80,0.85,C. jejuni,fluoroquinolones and other quinolones
MS16,Member State 16,2016,CAMCOL,QALL,4.348043349,11,11,1,C. coli,fluoroquinolones and other quinolones
MS16,Member State 16,2016,SLMSPP,QALL,3.475565765,3,66,0.045454545,Salmonella spp.,fluoroquinolones and other quinolones
MS15,Member State 15,2016,ESCCOL,QALL,1.500071382,143,790,0.181012658,E. coli,fluoroquinolones and other quinolones
MS15,Member State 15,2016,CAMJEJ,QALL,1.227988645,248,289,0.858131488,C. jejuni,fluoroquinolones and other quinolones
MS15,Member State 15,2016,CAMCOL,QALL,1.230783077,38,41,0.926829268,C. coli,fluoroquinolones and other quinolones
MS15,Member State 15,2016,SLMSPP,QALL,1.090547999,51,746,0.068364611,Salmonella spp.,fluoroquinolones and other quinolones
MS24,Member State 24,2016,ESCCOL,QALL,2.570331496,122,418,0.291866029,E. coli,fluoroquinolones and other quinolones
MS24,Member State 24,2016,CAMJEJ,QALL,3.1732705,293,457,0.641137856,C. jejuni,fluoroquinolones and other quinolones
MS24,Member State 24,2016,CAMCOL,QALL,1.493375982,41,53,0.773584906,C. coli,fluoroquinolones and other quinolones
MS24,Member State 24,2016,SLMSPP,QALL,2.191329967,6,105,0.057142857,Salmonella spp.,fluoroquinolones and other quinolones
MS11,Member State 11,2016,ESCCOL,QALL,1.039467508,72,245,0.293877551,E. coli,fluoroquinolones and other quinolones
MS11,Member State 11,2016,SLMSPP,QALL,1.204964823,0,27,0,Salmonella spp.,fluoroquinolones and other quinolones
MS8,Member State 8,2016,ESCCOL,QALL,2.168492819,131,328,0.399390244,E. coli,fluoroquinolones and other quinolones
MS8,Member State 8,2016,CAMJEJ,QALL,3.079469707,82,134,0.611940299,C. jejuni,fluoroquinolones and other quinolones
MS8,Member State 8,2016,CAMCOL,QALL,3.482130444,40,61,0.655737705,C. coli,fluoroquinolones and other quinolones
MS8,Member State 8,2016,SLMSPP,QALL,3.240284923,25,180,0.138888889,Salmonella spp.,fluoroquinolones and other quinolones
MS1,Member State 1,2016,ESCCOL,QALL,1.053235382,991,7249,0.136708512,E. coli,fluoroquinolones and other quinolones
MS1,Member State 1,2016,CAMJEJ,QALL,1.003088608,1340,2401,0.558100791,C. jejuni,fluoroquinolones and other quinolones
MS1,Member State 1,2016,CAMCOL,QALL,1.006305279,110,164,0.670731707,C. coli,fluoroquinolones and other quinolones
MS1,Member State 1,2016,SLMSPP,QALL,0.684953617,163,927,0.17583603,Salmonella spp.,fluoroquinolones and other quinolones
MS19,Member State 19,2016,ESCCOL,QALL,0.319333453,420,3611,0.116311271,E. coli,fluoroquinolones and other quinolones
MS19,Member State 19,2016,CAMJEJ,QALL,0.723407265,71,171,0.415204678,C. jejuni,fluoroquinolones and other quinolones
MS19,Member State 19,2016,CAMCOL,QALL,0.407963441,9,10,0.9,C. coli,fluoroquinolones and other quinolones
MS19,Member State 19,2016,SLMSPP,QALL,0.656774286,56,222,0.252252252,Salmonella spp.,fluoroquinolones and other quinolones
MS29,Member State 29,2016,ESCCOL,QALL,1.156970689,996,2637,0.377701934,E. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2016,ESCCOL,QALL,1.977625533,1738,5783,0.300536054,E. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2016,CAMJEJ,QALL,1.988180107,164,168,0.976190476,C. jejuni,fluoroquinolones and other quinolones
MS18,Member State 18,2016,CAMCOL,QALL,2.115279603,34,34,1,C. coli,fluoroquinolones and other quinolones
MS18,Member State 18,2016,SLMSPP,QALL,1.675287106,62,309,0.200647249,Salmonella spp.,fluoroquinolones and other quinolones
MS25,Member State 25,2016,ESCCOL,QALL,2.708285797,108,418,0.258373206,E. coli,fluoroquinolones and other quinolones
MS25,Member State 25,2016,CAMJEJ,QALL,3.425422891,10,18,0.555555556,C. jejuni,fluoroquinolones and other quinolones
MS25,Member State 25,2016,CAMCOL,QALL,2.859739681,2,16,0.125,C. coli,fluoroquinolones and other quinolones
MS25,Member State 25,2016,SLMSPP,QALL,2.571731463,44,214,0.205607477,Salmonella spp.,fluoroquinolones and other quinolones
MS3,Member State 3,2016,ESCCOL,QALL,0.744230898,966,6947,0.139052829,E. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2016,ESCCOL,QALL,2.266950125,372,1420,0.261971831,E. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2016,CAMJEJ,QALL,1.171096156,783,1192,0.656879195,C. jejuni,fluoroquinolones and other quinolones
MS30,Member State 30,2016,CAMCOL,QALL,1.540973383,91,130,0.7,C. coli,fluoroquinolones and other quinolones
MS30,Member State 30,2016,SLMSPP,QALL,1.761806296,64,310,0.206451613,Salmonella spp.,fluoroquinolones and other quinolones
MS6,Member State 6,2016,ESCCOL,QALL,2.042343972,343,826,0.415254237,E. coli,fluoroquinolones and other quinolones
